,Sample,P_kbar,T_K,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,P2O5_Liq,H2O_Liq,S_Liq_ppm,logfO2,Fe_sulf_wt%,Cu_sulf_wt%,Ni_sulf_wt%,S_sulf_wt,Fe_FeNiCu_sulf,Cu_FeNiCu_sulf,Ni_FeNiCu_sulf,T_C
0,Ni2-1,15.0,1673.15,44.23124,0.013749999999999998,17.70595,0.8776999999999999,17.69588,16.435049999999997,0.34948999999999997,0.009034482758620689,,,4970.2,,44.90519130434783,0.3108478260869566,14.979852173913047,,0.7555798834246421,0.004596562724742153,0.2398235538506158,1400.0
1,Cu6-2,15.0,1673.15,54.83328787878787,0.4013121212121211,7.782763636363637,5.066848484848484,12.929793939393937,15.334863636363636,0.3289848484848485,0.10529090909090909,,,1443.0424242424242,,52.042737499999994,11.065209375,0.3621874999999999,,0.8378892347732132,0.15656245921311032,0.0055483060136763225,1400.0
2,Ni2-2,15.0,1673.15,57.162203030303026,,12.053139393939396,5.562757575757576,10.54899393939394,12.107030303030305,,,,,2178.921212121212,,42.984695238095235,0.23397142857142858,15.900133333333335,,0.7370615744191504,0.003525772336278782,0.2594126532445708,1400.0
3,Ni3-2,15.0,1673.15,58.61777575757576,,11.272857575757575,4.575133333333334,11.624648484848482,11.985851515151516,,,,,618.1090909090908,,31.394431034482754,0.7294344827586208,35.26369310344827,,0.4786594811033655,0.009773764254626846,0.5115667546420076,1400.0
4,Ni4-1,15.0,1673.15,55.86016857142857,,9.518120000000001,4.131537142857141,10.771508571428573,15.978405714285714,,,,,325.2685714285714,,13.403597222222224,24.27847777777778,33.996047222222224,,0.19979513045712594,0.31804348564271506,0.4821613839001589,1400.0
5,Ni5-1,15.0,1673.15,62.91008823529411,0.6437294117647059,12.247702941176472,2.737514705882352,8.625005882352939,10.380147058823532,1.2990382352941174,0.11973529411764702,,,292.6705882352942,,5.553075609756097,39.195090243902435,30.844919512195126,,0.08007664152181856,0.49671291555040714,0.4232104429277742,1400.0
6,F1-1,15.0,1923.15,43.314871428571415,,13.55812,10.763017142857143,9.326817142857145,20.119905714285714,,,,,5789.285714285715,,59.3694,1.0129,0.6185846153846153,,0.9756979882767246,0.014629208894868786,0.009672802828406475,1650.0
7,F2-1,15.0,1923.15,54.298075999999995,,13.181731999999997,12.974215999999998,4.575592000000001,13.036272000000002,,,,,4920.999999999999,,59.028078571428566,1.3000214285714287,1.1106714285714285,,0.9640802258712274,0.018659781758879584,0.017259992369892948,1650.0
8,F3-1,15.0,1923.15,43.929339393939394,,5.440654545454545,10.382375757575756,4.068112121212121,32.673472727272724,,,,,7993.48484848485,,59.91389047619048,0.6138190476190475,0.8868142857142856,,0.9774340763251232,0.008800388324990392,0.013765535349886294,1650.0
9,F4-1,15.0,1923.15,55.511467647058836,,0.13970294117647056,13.249458823529409,0.1327205882352941,27.053511764705878,,,,,8411.147058823528,,59.04285185185186,1.1029518518518517,0.7850777777777778,,0.9717526133553032,0.015953150624691763,0.01229423602000497,1650.0
10,F5-1,15.0,1923.15,41.08268518518517,,16.625074074074078,9.133777777777778,15.36645925925926,15.29309259259259,,,,,4563.333333333335,,59.776314285714285,1.1192761904761905,0.2789380952380952,,0.9795322745217664,0.016118640252346415,0.004349085225887392,1650.0
11,F6-1,15.0,1923.15,34.720736842105254,,13.82112105263158,8.700805263157894,26.874078947368417,14.255473684210525,,,,,4844.947368421053,,59.591886206896554,0.9254551724137932,1.0985689655172413,,0.9697548293603857,0.01323523712835341,0.01700993351126098,1650.0
12,F7-1,15.0,1923.15,52.686556756756765,,10.494745945945947,13.562970270270272,10.25322972972973,10.125935135135135,,,,,4357.594594594595,,58.59054324324323,1.1131189189189188,1.6146216216216214,,0.9588492714089086,0.016009062592112246,0.02514166599897907,1650.0
13,F8-1,15.0,1923.15,54.40059428571428,,0.2108428571428571,14.228622857142858,29.207131428571433,0.4243942857142858,,,,,4249.257142857143,,58.391594285714284,1.1528600000000002,1.0712571428571431,,0.9663636872984895,0.016767501765613705,0.016868810935896806,1650.0
14,F9-1,15.0,1923.15,37.39015909090909,,34.043804545454556,11.597504545454544,0.2106,16.64124090909091,,,,,2941.500000000001,,59.215216666666684,0.9343111111111111,2.219466666666667,,0.9528082645953015,0.013211898453533478,0.033979836951164924,1650.0
15,F10-1,15.0,1923.15,50.27158717948717,,10.651751282051283,12.673587179487178,23.96581538461539,0.3519717948717949,,,,,4040.8461538461547,,56.885247368421055,1.3042052631578946,1.7196421052631579,,0.9533687800849958,0.019209176370882416,0.027422043544121755,1650.0
16,F11-1,15.0,1923.15,36.10256785714286,,25.553874999999994,9.736439285714285,11.649953571428572,15.832128571428571,,,,,3806.1785714285706,,60.081482352941165,0.7471823529411765,0.7237176470588237,,0.9780999998837729,0.010689828711146392,0.011210171405080677,1650.0
17,KK9-3,15.0,1673.15,41.46032,,16.474320000000002,7.185039999999999,14.981179999999998,15.121979999999999,,,,,2402.2000000000003,,57.705983333333336,0.0,2.9341733333333337,,0.9538526586718938,0.0,0.04614734132810611,1400.0
18,KK10-2,15.0,1673.15,52.034325,,15.595525,9.165425,8.982199999999999,10.595425,,,,,2164.9999999999995,,61.40823000000001,0.0,0.91914,,0.9859584780401911,0.0,0.014041521959808817,1400.0
19,KK10-5,15.0,1673.15,52.191679746835426,,15.332448101265824,10.046087341772152,8.918383544303795,10.97272278481013,,,,,1644.3589743589744,,61.40668684210526,0.0,1.5591394736842106,,0.9764113762788836,0.0,0.023588623721116447,1400.0
20,KK14-1,15.0,1673.15,47.51657692307693,0.7813115384615383,14.89148076923077,9.062523076923076,9.99155769230769,11.889257692307693,1.758753846153846,,,,2347.653846153846,,60.789859375,0.0,0.344003125,,0.9946445051294065,0.0,0.00535549487059354,1400.0
21,KK14-2,15.0,1673.15,48.23358974358973,,15.000430769230778,8.276648717948717,10.062653846153845,11.989420512820514,1.7984487179487183,,,,2343.1025641025644,,60.759778260869574,0.0,0.2630739130434783,,0.995897235377082,0.0,0.004102764622917985,1400.0
22,KK25-1,15.0,1673.15,60.639270270270266,0.5620432432432432,16.75136756756757,5.474008108108106,3.152389189189189,5.984121621621622,3.744070270270271,1.1423540540540544,,,884.6594594594595,,56.9610296296296,1.275951851851852,1.3391185185185188,,0.9596424577678878,0.018891542970223885,0.021465999261888188,1400.0
23,KK26-1,15.0,1673.15,56.27910833333332,0.33739583333333334,15.759814583333336,5.162339583333332,3.3414937499999993,11.351608333333331,2.62298125,2.495941666666667,,,1209.7250000000001,,61.91892499999999,0.14509166666666665,0.22759583333333333,,0.9944740331183559,0.0020479249163474094,0.003478041965296554,1400.0
24,KK30-1,15.0,1673.15,54.44615652173914,1.3897478260869565,13.963852173913041,7.097604347826087,5.388934782608695,6.743991304347827,3.3102869565217388,3.20031304347826,,,744.0,,59.78510000000001,0.8942450000000001,0.8013600000000001,,0.9747550093024454,0.012813287087937157,0.012431703609617388,1400.0
25,KK31-1,15.0,1673.15,52.84494642857144,1.4796178571428569,18.796653571428575,4.425367857142857,3.6978821428571425,4.415635714285715,7.9595285714285735,3.294046428571428,,,712.0,,58.488173333333336,0.8589533333333333,1.2014033333333336,,0.968569260575968,0.012500682180816809,0.018930057243215222,1400.0
26,KK32-1,15.0,1673.15,57.318982352941184,0.016105882352941175,14.387029411764706,7.053158823529412,10.36084117647059,0.6639882352941174,7.580882352941177,0.03360588235294118,,,644.0,,57.83485789473686,1.2155473684210523,2.183352631578947,,0.9484151498719487,0.017517907061086524,0.03406694306696471,1400.0
27,KK37-1,15.0,1908.15,49.422569230769234,0.865723076923077,9.391858974358973,11.316623076923076,16.936274358974362,7.789130769230769,1.2219128205128202,0.7340128205128205,,,1496.0,,57.97779473684211,3.658826315789473,1.4607315789473685,,0.9264127246136895,0.0513790575696799,0.02220821781663063,1635.0
28,A717,25.0,2073.15,47.09335,0.014900000000000002,9.9686125,3.1183750000000003,21.337737499999996,18.1738375,0.0506375,,,,5696.125000000001,,64.6563125,0.07782499999999999,0.0575625,,0.9980987174882837,0.0010558037867387815,0.000845478724977598,1800.0
29,A716,25.0,2073.15,44.704480000000004,0.025970000000000003,10.08005,7.59037,20.04101,16.807209999999998,0.04452999999999999,,,,3357.5,,63.743900000000004,0.11362222222222222,0.04674444444444445,,0.9977408932367956,0.0015629458833261087,0.0006961608798781026,1800.0
30,A718,25.0,2073.15,43.491820000000004,0.014889999999999997,9.423559999999998,10.06881,19.61193,16.76176,0.045669999999999995,,,,3800.8888888888887,,64.7348875,0.07815,0.027037499999999996,,0.9985437798588283,0.001059398164213015,0.0003968219769588749,1800.0
31,B283,15.0,2073.15,47.50727,0.01915,17.02956,0.008230000000000001,12.89076,20.282570000000003,0.08807,,,,2003.4,,0.0701,74.039575,0.08023749999999999,,0.0010749202248057307,0.9977544054979435,0.0011706742772506573,1800.0
32,B284,15.0,2073.15,47.59687500000001,0.02335,16.43533333333333,0.0045583333333333335,13.315908333333335,20.56485833333333,0.05445,,,,894.4166666666669,,0.04858571428571429,0.051371428571428575,70.18851428571428,,0.0007264955411788991,0.00067506800483041,0.9985984364539906,1800.0
33,B285,15.0,2073.15,47.495225,0.045375,10.0503,3.274825,21.327075,17.645100000000003,0.07625,,,,7037.0,,63.12378571428571,0.10191428571428572,0.05972857142857143,,0.997686188270406,0.0014155900738047373,0.0008982216557893277,1800.0
34,B286,15.0,2073.15,45.3299,0.028781818181818183,9.414318181818182,7.241727272727272,20.39255454545454,17.20465454545455,0.08148181818181818,,,,4943.818181818181,,64.54381111111111,0.10875555555555555,0.0621111111111111,,0.9976093026706155,0.0014772665240857406,0.0009134308052986783,1800.0
35,B287,15.0,2073.15,43.57818181818181,0.02659090909090909,8.994336363636364,10.452145454545454,19.77569090909091,16.404745454545456,0.07706363636363636,,,,4733.90909090909,,64.63442222222221,0.10613333333333334,0.03757777777777777,,0.9980077187185787,0.0014402018158975942,0.0005520794655235706,1800.0
36,C138,55.0,2073.15,49.72322222222222,0.7747722222222222,13.403811111111112,7.506855555555556,11.160766666666667,12.628455555555554,2.068827777777778,,,,2112.9444444444443,,62.289433333333335,0.2974111111111111,0.3613666666666667,,0.99037746946236,0.00415570855081981,0.005466821986820062,1800.0
37,C140,55.0,2073.15,47.298445,0.02571,9.598200000000002,3.373850000000001,19.967335,18.154325,0.032444999999999995,,,,4408.8,,62.67971,0.14391,0.03383,,0.9974751083320542,0.00201264686957077,0.0005122447983750408,1800.0
38,C141,55.0,2073.15,47.18014210526316,0.010026315789473684,10.153836842105264,2.1139,21.992121052631582,17.75776842105263,0.026468421052631586,,,,8792.947368421052,,62.90803999999999,0.10503,0.0264,,0.9981369129660735,0.0014645319435115894,0.00039855509041492233,1800.0
39,C142,55.0,2073.15,43.704521428571425,0.02507142857142857,9.587742857142857,8.455242857142856,20.33389285714286,16.358192857142857,0.03617857142857143,,,,4200.785714285715,,64.70685,0.16252000000000003,0.06465,,0.9968520120141722,0.0022003347902024885,0.0009476531956254193,1800.0
40,C143,55.0,2073.15,42.84361666666667,0.015861111111111107,9.082000000000003,11.311633333333337,19.392699999999998,15.930477777777778,0.034283333333333346,,,,2760.9444444444443,,64.83636666666666,0.18755555555555553,0.03445555555555556,,0.9969614036661432,0.0025344931929480513,0.0005041031409087696,1800.0
41,B291,15.0,2073.15,47.87800000000001,0.023706666666666664,10.084399999999999,0.9026466666666667,20.621366666666667,18.25358,0.07640000000000001,,,,1380.4666666666667,,6.116678571428571,0.08502142857142858,63.65550714285714,,0.0916240326368023,0.0011192411312572989,0.9072567262319403,1800.0
42,B292,15.0,2073.15,45.08416,0.009966666666666669,9.952779999999999,6.5131,19.33997333333333,17.172653333333336,0.06723333333333333,,,,693.6,,3.5909749999999994,74.27657000000002,0.011245,,0.05213556330073216,0.9477090973007277,0.0001553393985401934,1800.0
43,B293,15.0,2073.15,47.76089285714285,0.029049999999999996,10.832107142857142,0.8910357142857143,20.389507142857145,18.201285714285714,0.06557857142857142,,,,968.7142857142858,,4.712155263157896,40.022252631578944,28.693202631578945,,0.07013628380605888,0.5235114788173206,0.40635223737662046,1800.0
44,735,70.0,2073.15,45.77137333333334,0.021119999999999996,3.633066666666667,24.157500000000002,9.8987,10.278886666666669,1.264726666666667,,,,4557.466666666667,,63.122513333333345,0.6201266666666665,0.04245333333333333,,0.9908115730080729,0.008554383492241724,0.0006340434996853658,1800.0
45,753,240.0,2433.15,51.94495555555555,0.20792222222222223,4.112633333333333,7.698333333333333,32.2118,1.2925555555555555,0.05091111111111111,,,,514.2222222222223,,63.79489333333333,0.4417933333333333,0.2872933333333333,,0.9897355186027279,0.0060235694095541106,0.004240911987717899,2160.0
46,1605,15.0,1873.0,40.74413333333333,,14.296133333333334,13.508316666666667,14.655577777777776,14.95207222222222,0.1185722222222222,,,,1455.0,,27.234566666666666,24.58391666666667,20.507070833333334,,0.39844819588250774,0.3160850758695673,0.28546672824792496,1599.85
