,Sample,P_kbar,T_K,SiO2_Liq,TiO2_Liq,Al2O3_Liq,FeOt_Liq,MgO_Liq,CaO_Liq,Na2O_Liq,K2O_Liq,P2O5_Liq,H2O_Liq,S_Liq_ppm,logfO2,Fe_sulf_wt%,Cu_sulf_wt%,Ni_sulf_wt%,S_sulf_wt,Fe_FeNiCu_sulf,Cu_FeNiCu_sulf,Ni_FeNiCu_sulf,T_C
47,C102b,1.95,1193.15,62.94,0.77,19.99,2.34,1.86,5.3,3.18,3.18,,5.938199999999999,1150.0,,,,,,,,,920.0000000000001
48,C103a,2.01,1143.15,69.91,0.53,17.28,1.94,1.35,2.56,4.84,1.53,,6.011,490.0,,,,,,,,,870.0000000000001
49,C103b,2.01,1143.15,67.92,0.31,17.65,1.69,0.75,2.76,4.72,4.01,,4.2456000000000005,480.0,,,,,,,,,870.0000000000001
50,C139a,2.07,1123.15,74.23,0.26,16.3,0.76,0.86,1.19,4.63,1.71,,6.6571,240.0,,,,,,,,,850.0000000000001
51,C127a,1.16,1247.15,63.47,0.83,17.35,3.01,1.8,5.14,3.97,3.05,,4.6823999999999995,1070.0,,,,,,,,,974.0000000000001
52,C143a,2.03,1226.15,60.59,0.76,18.47,4.64,0.87,5.46,5.38,3.38,,7.2031,920.0,,,,,,,,,953.0000000000001
53,C141a,2.04,1200.15,63.17,0.68,19.08,2.28,1.11,5.1,5.22,3.22,,5.92,290.0,,,,,,,,,927.0000000000001
54,C141c,2.04,1200.15,63.32,0.69,19.02,2.34,1.47,4.77,4.96,3.3,,5.1647,290.0,,,,,,,,,927.0000000000001
55,C142a,2.04,1200.15,65.82,0.68,18.92,1.38,1.49,3.75,4.6,3.29,,7.403300000000001,700.0,,,,,,,,,927.0000000000001
56,C142c,2.04,1200.15,64.87,0.67,18.55,2.01,1.24,4.19,4.85,3.53,,6.811800000000001,980.0,,,,,,,,,927.0000000000001
57,149,2.0,1073.15,70.35,0.26,15.86,1.26,0.25,1.61,4.61,5.61,,7.6581,160.19600000000003,,,,,,,,,800.0000000000001
58,105,2.0,1073.15,70.59,0.19,16.1,1.29,0.24,1.64,4.07,5.79,,7.467,160.19600000000003,,,,,,,,,800.0000000000001
59,263,2.5,1073.15,69.93,0.24,16.22,1.16,0.24,1.86,4.46,5.68,,8.559000000000001,160.19600000000003,,,,,,,,,800.0000000000001
60,203,4.0,1073.15,67.31,0.19,17.89,1.32,0.38,2.71,5.31,4.63,,9.387100000000002,480.58799999999997,,,,,,,,,800.0000000000001
61,193,4.0,1073.15,67.12,0.1,17.74,1.27,0.38,2.7,5.66,4.62,,9.159600000000001,520.6370000000001,,,,,,,,,800.0000000000001
62,139,2.0,1123.15,67.87,0.25,17.32,1.58,0.8,2.37,4.65,4.9,,7.257700000000001,400.49,,,,,,,,,850.0000000000001
63,213,4.0,1123.15,64.47,0.28,19.26,1.91,0.65,4.18,4.89,3.99,,8.2223,760.9309999999999,,,,,,,,,850.0000000000001
64,208,4.0,1123.15,64.47,0.24,19.2,1.78,0.69,4.23,5.03,3.98,,7.9857000000000005,800.98,,,,,,,,,850.0000000000001
65,282,1.0,1173.15,66.95,0.63,17.18,1.9,0.54,2.06,5.23,5.28,,5.710699999999999,440.539,,,,,,,,,900.0000000000001
66,169,2.0,1173.15,64.14,0.54,18.46,2.34,0.96,3.96,5.01,4.17,,7.112100000000001,881.078,,,,,,,,,900.0000000000001
67,114,2.0,1173.15,64.84,0.48,18.27,2.09,0.96,3.71,4.97,4.32,,7.0575,680.8330000000001,,,,,,,,,900.0000000000001
68,189,4.0,1173.15,60.77,0.52,20.22,2.51,0.97,6.39,4.86,3.18,,9.769300000000001,1561.911,,,,,,,,,900.0000000000001
69,104,2.0,1223.15,60.83,0.61,19.13,3.16,1.43,6.41,4.48,3.29,,6.8209,1642.0089999999998,,,,,,,,,950.0000000000001
70,119,2.0,1223.15,60.74,0.65,19.05,3.24,1.42,6.54,4.56,3.19,,5.8836,1561.911,,,,,,,,,950.0000000000001
71,233,4.0,1223.15,59.84,0.63,18.93,2.86,0.3,9.65,4.63,2.08,,9.7056,3484.2630000000004,,,,,,,,,950.0000000000001
72,243,4.0,1223.15,59.82,0.44,19.62,2.78,0.44,8.92,4.76,2.28,,10.142400000000002,3043.7239999999997,,,,,,,,,950.0000000000001
73,93,2.0,1273.15,57.55,0.64,18.69,4.93,1.99,8.45,4.13,2.51,,5.9473,3163.871,,,,,,,,,1000.0000000000001
74,110,2.0,1273.15,57.62,0.66,18.75,1.58,2.09,8.46,4.15,2.76,,5.4923,2883.5280000000002,,,,,,,,,1000.0000000000001
75,238,4.0,1273.15,57.98,0.55,18.76,4.21,0.79,9.52,4.51,2.26,,9.7147,4845.929,,,,,,,,,1000.0000000000001
76,108,2.5,1073.15,74.42,0.15,15.25,1.11,0.9,1.96,4.02,2.05,,7.9766,280.3430000000001,,,,,,,,,800.0000000000001
77,265,2.5,1073.15,73.39,0.2,15.93,1.33,1.31,2.27,3.59,1.88,,7.876500000000001,160.19600000000003,,,,,,,,,800.0000000000001
78,270,2.5,1073.15,73.86,0.2,15.95,1.16,0.85,2.2,3.83,1.81,,8.6045,240.29399999999998,,,,,,,,,800.0000000000001
79,205,4.0,1073.15,69.98,0.17,17.71,1.25,0.82,2.82,5.23,1.8,,10.397200000000002,480.58799999999997,,,,,,,,,800.0000000000001
80,168,2.0,1123.15,71.8,0.22,16.61,1.47,0.69,2.16,4.74,2.16,,7.3578,360.44100000000003,,,,,,,,,850.0000000000001
81,141,2.0,1123.15,72.34,0.17,16.66,1.36,0.65,2.27,4.28,2.12,,8.322400000000002,360.44100000000003,,,,,,,,,850.0000000000001
82,215,4.0,1123.15,67.51,0.22,19.45,1.54,0.7,4.04,4.93,1.31,,9.596400000000001,760.9309999999999,,,,,,,,,850.0000000000001
83,210,4.0,1123.15,67.94,0.19,19.33,1.55,0.78,4.22,4.43,0.13,,9.905800000000001,680.8330000000001,,,,,,,,,850.0000000000001
84,95,2.0,1273.15,59.71,0.62,21.54,2.64,0.9,7.7,4.34,1.07,,7.849199999999999,4926.027,,,,,,,,,1000.0000000000001
85,112,2.0,1273.15,60.67,0.67,21.11,2.45,1.11,7.06,4.61,1.07,,7.9675,4565.586,,,,,,,,,1000.0000000000001
86,250,4.0,1273.15,60.66,0.42,20.49,1.95,0.36,8.42,4.77,1.12,,9.8876,6728.232,,,,,,,,,1000.0000000000001
87,151,2.0,1073.15,69.51,0.03,16.54,1.31,0.34,1.52,4.9,5.78,,7.994799999999999,120.14699999999999,,,,,,,,,800.0000000000001
88,107,2.0,1073.15,70.32,0.01,16.35,1.39,0.27,1.34,4.33,5.92,,7.175800000000001,200.245,,,,,,,,,800.0000000000001
89,167,2.0,1123.15,67.83,0.02,17.68,1.61,0.41,1.89,5.21,5.21,,8.4498,400.49,,,,,,,,,850.0000000000001
90,143,2.0,1123.15,68.39,0.0,17.52,1.64,0.4,1.79,4.9,5.27,,7.184900000000001,360.44100000000003,,,,,,,,,850.0000000000001
91,HR-64,2.0,1023.15,72.22,,11.95,,,0.14,3.57,3.87,,7.039300000000003,24.830379999999998,,,,,,,,,750.0
92,HR-65,2.0,1023.15,71.85,,11.91,,,0.5,3.62,3.9,,7.012000000000002,12.81568,,,,,,,,,750.0
93,HR-60,2.0,1123.15,72.3,,12.11,,,0.2,3.9,3.98,,6.375,52.063700000000004,,,,,,,,,850.0000000000001
94,HR-73,2.0,1123.15,72.53,,12.34,,,0.13,3.92,3.92,,5.992799999999998,128.1568,,,,,,,,,850.0000000000001
95,HR-81,2.0,1123.15,72.64,,12.06,,,0.3,3.83,3.86,,6.174800000000001,40.04900000000001,,,,,,,,,850.0000000000001
96,HR-22,2.0,1223.15,72.74,,12.36,,,0.16,3.52,3.7,,6.338599999999994,488.5978,,,,,,,,,950.0000000000001
97,HR-24,2.0,1223.15,73.45,,12.24,,,0.095,3.05,3.07,,6.375,1401.7150000000001,,,,,,,,,950.0000000000001
98,HR-13,2.0,1223.15,74.14,,11.93,,,0.091,2.8,2.94,,5.965499999999998,1682.058,,,,,,,,,950.0000000000001
99,HR-11,2.0,1223.15,81.29,,7.83,,,0.051,1.48,1.71,,5.565099999999999,1642.0089999999998,,,,,,,,,950.0000000000001
100,HR-12,2.0,1223.15,77.07,,10.07,,,0.067,2.16,2.37,,6.020099999999999,1842.2540000000001,,,,,,,,,950.0000000000001
