Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
156 3000.00 1004.55 78.396106 51.0596 0.510831 13.5675 0.589293 0 10.3949 0.285425 3.81079 0 0 9.40153 2.93896 0.294966 0.225703 6.90532 0.0151167
157 3000.00 999.55 76.935875 51.2047 0.475348 13.6942 0.56621 0 10.3815 0.289939 3.62858 0 0 9.23178 2.99124 0.300564 0.229986 6.99369 0.0123076
158 3000.00 994.56 75.516979 51.3522 0.442501 13.8233 0.543355 0 10.3612 0.294455 3.44883 0 0 9.06356 3.04391 0.306212 0.234308 7.0764 0.00976529
159 3000.00 989.57 74.133488 51.5035 0.412109 13.9552 0.520659 0 10.3336 0.298982 3.27131 0 0 8.89663 3.09713 0.311926 0.23868 7.15272 0.00752163
160 3000.00 984.58 72.780575 51.6597 0.383995 14.0903 0.49807 0 10.2983 0.303528 3.09585 0 0 8.73084 3.15105 0.317725 0.243117 7.22191 0.00560583
161 3000.00 979.59 71.455284 51.8219 0.357986 14.2286 0.47556 0 10.2547 0.308095 2.92246 0 0 8.5662 3.20577 0.323617 0.247626 7.28347 0.00403605
162 3000.00 974.60 70.157233 51.9908 0.333907 14.3699 0.453143 0 10.202 0.312671 2.75138 0 0 8.40304 3.26129 0.329605 0.252208 7.33728 0.00280976
163 3000.00 969.61 68.889447 52.1667 0.311324 14.5136 0.43091 0 10.139 0.317226 2.58318 0 0 8.24223 3.31745 0.335671 0.256849 7.3839 0.00189988
164 3000.00 964.62 67.417768 52.3923 0.291992 14.6027 0.412704 0 10.0637 0.322298 2.41639 0 0 8.0785 3.38055 0.342969 0.262456 7.43229 0.0011794
165 3000.00 959.63 64.629599 52.8949 0.28039 14.3626 0.417241 0 9.95462 0.330541 2.24289 0 0 7.88416 3.48255 0.357552 0.273779 7.51822 0.000527107
166 3000.00 954.63 61.967538 53.4193 0.269626 14.1169 0.422369 0 9.82274 0.338688 2.07648 0 0 7.69261 3.58561 0.372683 0.28554 7.59716 0.000230941
167 3000.00 949.64 59.361992 54.0134 0.256435 13.8461 0.394335 0 9.62566 0.346853 1.92318 0 0 7.53068 3.69093 0.38878 0.298073 7.68541 0.000101208
168 3000.00 944.65 56.959561 54.5917 0.247007 13.5834 0.376162 0 9.42729 0.354725 1.77813 0 0 7.36593 3.79348 0.404909 0.310645 7.76658 4.45905e-05
169 3000.00 939.66 54.720192 55.1722 0.238013 13.319 0.359057 0 9.21443 0.362273 1.64328 0 0 7.20748 3.89351 0.421198 0.323358 7.84626 1.98785e-05
170 3000.00 934.67 52.632343 55.7526 0.229452 13.0531 0.342979 0 8.98978 0.369499 1.51827 0 0 7.05517 3.99065 0.43761 0.336185 7.92462 8.97727e-06
171 3000.00 929.68 50.683713 56.3314 0.221316 12.7862 0.327877 0 8.75582 0.376416 1.4026 0 0 6.90875 4.08463 0.454123 0.34911 8.0017 4.10771e-06
172 3000.00 924.69 48.862687 56.9071 0.213591 12.5185 0.313695 0 8.51485 0.38304 1.29572 0 0 6.76794 4.17525 0.470721 0.362121 8.07751 0
173 3000.00 919.70 47.157652 57.4789 0.206264 12.2499 0.300379 0 8.26887 0.389393 1.19699 0 0 6.63245 4.26235 0.487397 0.375214 8.15189 0
174 3000.00 914.71 45.559067 58.0457 0.199314 11.9808 0.287867 0 8.01972 0.395495 1.10585 0 0 6.50207 4.34581 0.504139 0.388379 8.22488 0
175 3000.00 909.72 44.057892 58.6067 0.192723 11.7113 0.276104 0 7.76898 0.401366 1.02171 0 0 6.37659 4.4255 0.520937 0.401613 8.29645 0
176 3000.00 904.72 42.646062 59.1614 0.186468 11.4416 0.265033 0 7.51801 0.407027 0.944029 0 0 6.2558 4.50137 0.537785 0.414908 8.36655 0
177 3000.00 899.73 41.316400 59.7091 0.180531 11.1719 0.254604 0 7.26801 0.412497 0.872271 0 0 6.13954 4.57335 0.554674 0.428261 8.43519 0
178 3000.00 894.74 40.062534 60.2494 0.174891 10.9026 0.244768 0 7.01998 0.417794 0.805949 0 0 6.02763 4.64142 0.571596 0.441665 8.50233 0
179 3000.00 889.75 38.878807 60.7818 0.169528 10.6337 0.235482 0 6.77478 0.422935 0.744609 0 0 5.91991 4.70557 0.588538 0.455112 8.56797 0
180 3000.00 884.76 37.760698 61.3059 0.164249 10.3657 0.226998 0 6.53318 0.427919 0.687854 0 0 5.8162 4.76582 0.605483 0.468588 8.63209 0
181 3000.00 879.77 36.703745 61.8214 0.159021 10.0987 0.219306 0 6.29577 0.432757 0.635301 0 0 5.71632 4.82221 0.622416 0.482082 8.6947 0
182 3000.00 874.78 35.703355 62.3279 0.154025 9.83332 0.212035 0 6.06298 0.437476 0.586563 0 0 5.62019 4.87481 0.63933 0.495589 8.75575 0
183 3000.00 869.79 34.755908 62.8253 0.149247 9.56977 0.205153 0 5.83521 0.442087 0.541318 0 0 5.52766 4.9237 0.656209 0.509099 8.81525 0
184 3000.00 864.80 33.858114 63.3133 0.144672 9.30842 0.198628 0 5.61276 0.4466 0.499274 0 0 5.4386 4.96898 0.673039 0.522599 8.87317 0
185 3000.00 859.80 33.006974 63.7916 0.140288 9.04961 0.192435 0 5.39587 0.451022 0.460167 0 0 5.35286 5.01074 0.689803 0.536075 8.9295 0
186 3000.00 854.81 32.199731 64.2603 0.136082 8.79364 0.186549 0 5.18472 0.45536 0.423756 0 0 5.27029 5.04912 0.706482 0.549514 8.98422 0
187 3000.00 849.82 31.433838 64.719 0.132043 8.54084 0.180949 0 4.97941 0.459622 0.389827 0 0 5.19077 5.08424 0.723062 0.562903 9.0373 0
188 3000.00 844.83 30.706929 65.1679 0.128161 8.29148 0.175616 0 4.78003 0.463812 0.358186 0 0 5.11414 5.11623 0.739524 0.576228 9.08873 0
189 3000.00 839.84 30.016796 65.6067 0.124426 8.04584 0.170532 0 4.5866 0.467936 0.328658 0 0 5.04026 5.14525 0.755852 0.589477 9.13849 0
190 3000.00 834.85 29.361372 66.0355 0.12083 7.80416 0.165681 0 4.39911 0.472 0.301087 0 0 4.96901 5.17144 0.772033 0.602636 9.18654 0
191 3000.00 829.86 28.738718 66.4543 0.117363 7.56667 0.161049 0 4.21753 0.476007 0.275332 0 0 4.90023 5.19494 0.788049 0.615692 9.23287 0
192 3000.00 824.87 28.147007 66.8631 0.114021 7.33357 0.156621 0 4.0418 0.479963 0.251267 0 0 4.83381 5.21591 0.803889 0.628635 9.27745 0
193 3000.00 819.88 27.582609 67.2611 0.110246 7.10465 0.153245 0 3.87238 0.483895 0.228666 0 0 4.77011 5.23425 0.81959 0.641499 9.3204 0
194 3000.00 814.88 27.046901 67.6487 0.105487 6.88012 0.151765 0 3.7089 0.487692 0.207604 0 0 4.70844 5.25035 0.835062 0.654205 9.36166 0
195 3000.00 809.89 26.537327 68.0267 0.100947 6.66056 0.150241 0 3.55087 0.49146 0.187931 0 0 4.64874 5.26437 0.850322 0.666767 9.40109 0
196 3000.00 804.90 26.052441 68.3951 0.096614 6.44607 0.14868 0 3.39819 0.495207 0.169568 0 0 4.59088 5.27646 0.86536 0.679177 9.43865 0
197 3000.00 799.91 25.590867 68.7543 0.092482 6.2367 0.146956 0 3.25068 0.498936 0.152462 0 0 4.53483 5.28674 0.880168 0.691427 9.47433 0
198 3000.00 794.92 25.151278 69.1049 0.0885707 6.03223 0.144274 0 3.10782 0.502656 0.136662 0 0 4.481 5.29526 0.894739 0.703511 9.50835 0
199 3000.00 789.93 24.732577 69.4465 0.0848401 5.833 0.141381 0 2.96992 0.506367 0.121986 0 0 4.42882 5.30222 0.909064 0.715421 9.54046 0
200 3000.00 784.94 24.333636 69.7793 0.0812806 5.63904 0.138283 0 2.83686 0.510075 0.108376 0 0 4.37819 5.30773 0.923137 0.72715 9.57061 0
201 3000.00 779.95 23.953394 70.1033 0.0778835 5.45038 0.134988 0 2.70852 0.513787 0.0957809 0 0 4.329 5.31193 0.936952 0.738693 9.59876 0
202 3000.00 774.96 23.590849 70.4189 0.0746405 5.26705 0.131502 0 2.58478 0.517506 0.0841519 0 0 4.28117 5.31491 0.950505 0.750045 9.62488 0
203 3000.00 769.96 23.245059 70.7261 0.0715438 5.08905 0.127834 0 2.46551 0.521241 0.0734455 0 0 4.2346 5.3168 0.963792 0.761203 9.64892 0
204 3000.00 764.97 22.915137 71.0251 0.0685861 4.91637 0.123994 0 2.35059 0.524997 0.0636206 0 0 4.18921 5.31768 0.976811 0.772162 9.67084 0
205 3000.00 759.98 22.600245 71.3162 0.0657606 4.74901 0.119994 0 2.23991 0.528781 0.0546395 0 0 4.14492 5.31767 0.989559 0.782921 9.6906 0
206 3000.00 754.99 22.299594 71.5996 0.0630607 4.58693 0.115844 0 2.13333 0.5326 0.0464667 0 0 4.10165 5.31686 1.00204 0.793477 9.70813 0
207 3000.00 750.00 22.012441 71.8755 0.0604804 4.43011 0.111558 0 2.03074 0.536461 0.0390689 0 0 4.05932 5.31534 1.01424 0.803828 9.7234 0
