Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
57 3000.00 1232.00 0.084197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83.316 16.684
58 3000.00 1229.00 0.082456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83.2374 16.7626
59 3000.00 1226.00 0.080724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83.1586 16.8414
60 3000.00 1223.00 0.079000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83.0797 16.9203
61 3000.00 1220.00 0.077286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83.0006 16.9994
62 3000.00 1217.00 0.075581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.9214 17.0786
63 3000.00 1214.00 0.073885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.842 17.158
64 3000.00 1211.00 0.072198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.7625 17.2375
65 3000.00 1208.00 0.070521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.6829 17.3171
66 3000.00 1205.00 0.068854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.6032 17.3968
67 3000.00 1202.00 0.067197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.5234 17.4766
68 3000.00 1199.00 0.065550 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.4435 17.5565
69 3000.00 1196.00 0.063915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.3635 17.6365
70 3000.00 1193.00 0.062292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.2833 17.7167
71 3000.00 1190.00 0.060683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.2031 17.7969
72 3000.00 1187.00 0.059090 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.1228 17.8772
73 3000.00 1184.00 0.057516 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82.0424 17.9576
74 3000.00 1181.00 0.055969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.9619 18.0381
75 3000.00 1178.00 0.054469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.8812 18.1188
76 3000.00 1175.00 0.053087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.8 18.2
77 3000.00 1172.00 0.053383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.7111 18.2889
78 3000.00 1169.00 0.052521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.6282 18.3718
79 3000.00 1166.00 0.051466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.5464 18.4536
80 3000.00 1163.00 0.050345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.4652 18.5348
81 3000.00 1160.00 0.049192 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.3843 18.6157
82 3000.00 1157.00 0.048022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.3037 18.6963
83 3000.00 1154.00 0.046844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.2234 18.7766
84 3000.00 1151.00 0.045662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.1433 18.8567
85 3000.00 1148.00 0.044480 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81.0635 18.9365
86 3000.00 1145.00 0.043300 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.9839 19.0161
87 3000.00 1142.00 0.042123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.9045 19.0955
88 3000.00 1139.00 0.040951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.8254 19.1746
89 3000.00 1136.00 0.039785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.7465 19.2535
90 3000.00 1133.00 0.038626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.6679 19.3321
91 3000.00 1130.00 0.037473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.5896 19.4104
92 3000.00 1127.00 0.036328 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.5115 19.4885
93 3000.00 1124.00 0.035191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.4338 19.5662
94 3000.00 1121.00 0.034063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3563 19.6437
95 3000.00 1118.00 0.032943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.2792 19.7208
96 3000.00 1115.00 0.031832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.2024 19.7976
97 3000.00 1112.00 0.176920 0 18.8786 5.10525 19.2149 0 32.5575 0 7.64985 0 0 0 0 0 0 13.267 3.32691
98 3000.00 1113.00 0.113581 0 16.5865 4.48147 16.9109 0 28.6007 0 6.72906 0 0 0 0 0 0 21.3672 5.32418
99 3000.00 1114.00 0.049598 0 8.34794 2.25354 8.5258 0 14.3926 0 3.39076 0 0 0 0 0 0 50.5694 12.5199
100 3000.00 1115.00 0.031832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.2024 19.7976
101 3000.00 1114.00 0.049598 0 8.34794 2.25354 8.5258 0 14.3926 0 3.39076 0 0 0 0 0 0 50.5694 12.5199
102 3000.00 1114.10 0.043164 0 6.16923 1.66525 6.30173 0 10.6362 0 2.50611 0 0 0 0 0 0 58.2976 14.424
103 3000.00 1114.20 0.036723 0 3.22395 0.870159 3.29376 0 5.55823 0 1.30981 0 0 0 0 0 0 68.746 16.9981
104 3000.00 1114.30 0.031574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1845 19.8155
105 3000.00 1114.20 0.036723 0 3.22395 0.870159 3.29376 0 5.55823 0 1.30981 0 0 0 0 0 0 68.746 16.9981
106 3000.00 1119.20 0.033390 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.31 19.69
107 3000.00 1114.30 0.031574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1845 19.8155
108 3000.00 1119.30 0.033427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3126 19.6874
109 3000.00 1114.40 0.031611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1871 19.8129
110 3000.00 1119.40 0.033465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3152 19.6848
111 3000.00 1114.50 0.031648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1896 19.8104
112 3000.00 1119.50 0.033502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3177 19.6823
113 3000.00 1114.60 0.031685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1922 19.8078
114 3000.00 1119.60 0.033539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3203 19.6797
115 3000.00 1114.70 0.031722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1947 19.8053
116 3000.00 1119.70 0.033577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3229 19.6771
117 3000.00 1114.80 0.031759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1973 19.8027
118 3000.00 1119.80 0.033614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3254 19.6746
119 3000.00 1114.90 0.031795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1998 19.8002
120 3000.00 1119.90 0.033651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.328 19.672
121 3000.00 1115.00 0.031832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.2024 19.7976
122 3000.00 1120.00 0.033689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3306 19.6694
123 3000.00 1115.10 0.031869 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.2049 19.7951
124 3000.00 1120.10 0.033726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3332 19.6668
125 3000.00 1115.20 0.031906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.2075 19.7925
126 3000.00 1120.20 0.033763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3357 19.6643
127 3000.00 1115.30 0.031943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.21 19.79
128 3000.00 1120.30 0.033801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3383 19.6617
129 3000.00 1115.40 0.031980 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.2126 19.7874
130 3000.00 1120.40 0.033838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3409 19.6591
131 3000.00 1115.50 0.032017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.2152 19.7848
132 3000.00 1120.50 0.033876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.3435 19.6565
133 3000.00 1115.60 0.032054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.2177 19.7823
134 3000.00 1114.35 0.031593 0 0 0 0 0 0 0 0 0 0 0 0 0 0 80.1858 19.8142
135 3000.00 1109.36 0.311820 0 22.6577 6.14173 22.9579 0 39.0903 0 9.15225 0 0 0 0 0 0 0 0
136 3000.00 1104.37 0.303006 0 22.7069 6.18096 22.7976 0 39.1981 0 9.11646 0 0 0 0 0 0 0 0
137 3000.00 1099.38 0.288717 0 22.7607 6.22035 22.6286 0 39.3089 0 9.08148 0 0 0 0 0 0 0 0
138 3000.00 1094.39 0.275370 0 22.8188 6.25991 22.4514 0 39.4227 0 9.04717 0 0 0 0 0 0 0 0
139 3000.00 1089.39 0.262882 0 22.881 6.29964 22.2665 0 39.5395 0 9.01341 0 0 0 0 0 0 0 0
140 3000.00 1084.40 0.251175 0 22.9468 6.33954 22.0745 0 39.6591 0 8.98009 0 0 0 0 0 0 0 0
141 3000.00 1079.41 0.240182 0 23.0161 6.3796 21.8758 0 39.7814 0 8.94709 0 0 0 0 0 0 0 0
142 3000.00 1074.42 0.229845 0 23.0886 6.41984 21.671 0 39.9063 0 8.91433 0 0 0 0 0 0 0 0
143 3000.00 1069.43 0.220108 0 23.164 6.46024 21.4604 0 40.0337 0 8.8817 0 0 0 0 0 0 0 0
144 3000.00 1064.44 0.277095 8.76161 17.8857 5.0032 16.3904 0 36.4468 0.0592892 15.3855 0 0 0.0675226 0 0 0 0 0
145 3000.00 1059.45 1.144685 32.7841 7.74786 8.76947 2.48493 0 15.3956 0.116016 20.971 0 0 11.6548 0.0762498 0 0 0 0
146 3000.00 1054.46 1.629091 34.0875 8.48258 11.1356 1.67294 0 11.3323 0.0879984 17.5003 0 0 15.5972 0.103566 0 0 0 0
147 3000.00 1049.47 1.511795 34.3434 8.16084 10.7887 1.67988 0 11.8445 0.0933187 17.6192 0 0 15.367 0.103227 0 0 0 0
148 3000.00 1044.47 1.413234 34.6479 7.81928 10.4326 1.69475 0 12.334 0.0982419 17.6919 0 0 15.1778 0.10351 0 0 0 0
149 3000.00 1039.48 1.411512 34.5834 7.2303 9.79075 1.68912 0 12.6853 0.102309 17.5415 0 0 14.7301 0.103079 0 0 1.22158 0.322562
150 3000.00 1034.49 1.830240 41.9127 4.05675 7.80631 1.93284 0 9.48554 0.0466095 14.9374 0 0 18.5197 0.15471 0 0 0.928016 0.219455
151 3000.00 1029.50 1.862355 43.1074 3.41201 7.41751 1.94616 0 9.18672 0.0384113 14.408 0 0 19.0241 0.165052 0 0 1.07245 0.222237
152 3000.00 1024.51 1.777003 43.2243 3.23074 7.31729 1.92099 0 9.47899 0.0396615 14.2714 0 0 18.9365 0.167832 0 0 1.19688 0.215403
153 3000.00 1019.52 1.700023 43.3166 3.05437 7.22337 1.89673 0 9.78224 0.0410198 14.1251 0 0 18.8393 0.170769 0 0 1.34284 0.207686
154 3000.00 1014.53 1.630870 43.382 2.88266 7.13523 1.87318 0 10.097 0.0424984 13.9679 0 0 18.7316 0.173866 0 0 1.51512 0.198885
155 3000.00 1009.54 1.569125 43.4184 2.71528 7.05226 1.85013 0 10.4236 0.0441085 13.7984 0 0 18.6124 0.177126 0 0 1.71951 0.188763
156 3000.00 1004.55 1.514471 43.423 2.55191 6.97386 1.82738 0 10.7623 0.0458603 13.615 0 0 18.4804 0.180556 0 0 1.96264 0.17705
157 3000.00 999.55 1.466645 43.3931 2.3923 6.89947 1.80469 0 11.1129 0.0477651 13.416 0 0 18.3347 0.184162 0 0 2.25148 0.163478
158 3000.00 994.56 1.425322 43.3256 2.2365 6.8288 1.78187 0 11.4757 0.0498393 13.1998 0 0 18.1742 0.187952 0 0 2.59188 0.14784
159 3000.00 989.57 1.389928 43.2184 2.0851 6.76202 1.75871 0 11.8521 0.052115 12.9656 0 0 17.9981 0.191931 0 0 2.98581 0.13011
160 3000.00 984.58 1.359363 43.0709 1.93955 6.70006 1.73509 0 12.2457 0.0546558 12.7142 0 0 17.806 0.196098 0 0 3.42711 0.110626
161 3000.00 979.59 1.331754 42.8855 1.8023 6.64472 1.71097 0 12.6641 0.0575731 12.4484 0 0 17.5982 0.200443 0 0 3.89754 0.0902365
162 3000.00 974.60 1.304529 42.6684 1.67635 6.59829 1.68643 0 13.1184 0.0610256 12.1728 0 0 17.3763 0.204943 0 0 4.36682 0.0702821
163 3000.00 969.61 1.274279 42.4027 1.57894 6.57193 1.66049 0 13.6376 0.0654706 11.894 0 0 17.1336 0.209268 0 0 4.7938 0.0522113
164 3000.00 964.62 1.475862 41.8262 1.19649 10.4185 1.26448 0 13.6141 0.0851816 10.2376 0 0 15.7307 0.426031 0.00131288 0 5.16456 0.0349384
165 3000.00 959.63 2.797452 40.7366 0.570854 20.155 0.310005 0 12.5927 0.131111 6.44427 0 0 12.5948 1.01467 0.00493424 0 5.42879 0.0162889
166 3000.00 954.63 2.671363 40.6843 0.541422 20.068 0.300557 0 13.0239 0.14075 6.12288 0 0 12.3557 1.08201 0.00531745 0 5.66766 0.00741562
167 3000.00 949.64 2.614866 39.8835 0.580689 20.2712 1.06117 0 14.3092 0.152485 5.57683 0 0 11.3978 1.18441 0.00594865 0 5.57357 0.0031843
168 3000.00 944.65 2.411569 40.274 0.493433 20.0519 0.851771 0 14.358 0.160064 5.36719 0 0 11.4322 1.25726 0.00635262 0 5.74646 0.00144236
169 3000.00 939.66 2.248528 40.3749 0.481674 20.0201 0.822629 0 14.6604 0.170095 5.07883 0 0 11.2332 1.34661 0.00688047 0 5.80401 0.00064781
170 3000.00 934.67 2.097028 40.5042 0.470242 19.9912 0.794972 0 14.9129 0.179888 4.8007 0 0 11.0426 1.44177 0.00745247 0 5.85369 0.000294356
171 3000.00 929.68 1.957827 40.6604 0.459072 19.9637 0.76858 0 15.1138 0.189347 4.53354 0 0 10.8594 1.54269 0.00807156 0 5.9012 0.00013546
172 3000.00 924.69 1.830237 40.8424 0.448243 19.9366 0.743542 0 15.2646 0.198418 4.2781 0 0 10.6825 1.64929 0.00874096 0 5.94747 0
173 3000.00 919.70 1.714264 41.0477 0.437635 19.9079 0.719562 0 15.3654 0.207028 4.03457 0 0 10.5111 1.76134 0.00946363 0 5.99838 0
174 3000.00 914.71 1.607828 41.2762 0.42752 19.8778 0.697091 0 15.4219 0.215186 3.80353 0 0 10.3439 1.87862 0.0102429 0 6.04793 0
175 3000.00 909.72 1.510432 41.5256 0.41785 19.8449 0.675947 0 15.4366 0.222856 3.585 0 0 10.1807 2.00065 0.011081 0 6.09892 0
176 3000.00 904.72 1.421101 41.7937 0.408672 19.8082 0.656138 0 15.4134 0.230029 3.37896 0 0 10.0209 2.1269 0.0119799 0 6.15108 0
177 3000.00 899.73 1.338944 42.0784 0.400023 19.7672 0.637654 0 15.3566 0.236705 3.18527 0 0 9.86441 2.25671 0.0129409 0 6.20415 0
178 3000.00 894.74 1.263159 42.3773 0.391931 19.7211 0.620473 0 15.2703 0.242891 3.00368 0 0 9.71124 2.38934 0.0139647 0 6.2579 0
179 3000.00 889.75 1.193032 42.6878 0.384419 19.6695 0.604572 0 15.1585 0.248597 2.83385 0 0 9.56156 2.524 0.0150513 0 6.31213 0
180 3000.00 884.76 1.127424 43.0005 0.383423 19.6191 0.580242 0 15.0275 0.254265 2.67538 0 0 9.41873 2.65929 0.0161973 0 6.36537 0
181 3000.00 879.77 1.067586 43.3033 0.398656 19.5597 0.557953 0 14.8743 0.259278 2.53015 0 0 9.29693 2.79169 0.0173813 0 6.4107 0
182 3000.00 874.78 1.012090 43.6186 0.406129 19.4866 0.548233 0 14.706 0.26341 2.39513 0 0 9.17467 2.92441 0.0186276 0 6.45808 0
183 3000.00 869.79 0.959158 43.9478 0.402195 19.4111 0.538263 0 14.5313 0.267392 2.26784 0 0 9.04394 3.05857 0.019949 0 6.5117 0
184 3000.00 864.80 0.909515 44.2769 0.398887 19.3299 0.529492 0 14.3484 0.270985 2.14953 0 0 8.91817 3.19112 0.0213264 0 6.56524 0
185 3000.00 859.80 0.862873 44.6044 0.396212 19.2433 0.521855 0 14.1599 0.274209 2.03954 0 0 8.79762 3.32155 0.0227578 0 6.61872 0
186 3000.00 854.81 0.818986 44.9285 0.394169 19.1514 0.515293 0 13.9679 0.27708 1.93723 0 0 8.68247 3.4494 0.0242412 0 6.67221 0
187 3000.00 849.82 0.777646 45.2481 0.392749 19.0547 0.509757 0 13.7743 0.279613 1.84194 0 0 8.57289 3.57431 0.0257746 0 6.72584 0
188 3000.00 844.83 0.738672 45.5621 0.391939 18.9533 0.505205 0 13.5805 0.281819 1.75305 0 0 8.469 3.696 0.027356 0 6.77976 0
189 3000.00 839.84 0.701906 45.8695 0.39172 18.8475 0.501603 0 13.3878 0.283705 1.66994 0 0 8.37087 3.81423 0.0289836 0 6.83419 0
190 3000.00 834.85 0.667206 46.1696 0.392072 18.7375 0.49892 0 13.1972 0.285275 1.59204 0 0 8.27858 3.92883 0.0306554 0 6.88935 0
191 3000.00 829.86 0.634447 46.4619 0.392971 18.6234 0.497133 0 13.0095 0.28653 1.5188 0 0 8.19216 4.03967 0.0323697 0 6.94555 0
192 3000.00 824.87 0.603512 46.7458 0.394392 18.5054 0.496225 0 12.8255 0.287466 1.4497 0 0 8.11164 4.14666 0.0341247 0 7.00308 0
193 3000.00 819.88 0.576210 47.1306 0.421694 18.3646 0.453866 0 12.5908 0.28764 1.38584 0 0 8.00178 4.2644 0.0360531 0 7.06276 0
194 3000.00 814.88 0.546626 47.3296 0.556154 18.2454 0.377953 0 12.4929 0.294729 1.31499 0 0 7.8578 4.36726 0.0379499 0 7.12535 0
195 3000.00 809.89 0.520115 47.6167 0.54372 18.121 0.368556 0 12.3043 0.294585 1.25563 0 0 7.79575 4.46506 0.0398555 0 7.19488 0
196 3000.00 804.90 0.494910 47.9122 0.526519 17.9987 0.34675 0 12.108 0.294135 1.1988 0 0 7.74233 4.56068 0.0418137 0 7.27011 0
197 3000.00 799.91 0.470948 48.2121 0.504037 17.8811 0.317839 0 11.9068 0.293342 1.14303 0 0 7.69307 4.65501 0.0438346 0 7.34982 0
198 3000.00 794.92 0.448303 48.4772 0.478803 17.7772 0.326916 0 11.7264 0.292111 1.08241 0 0 7.62048 4.75089 0.0459553 0 7.42169 0
199 3000.00 789.93 0.427422 48.6964 0.479607 17.6354 0.342816 0 11.578 0.290124 1.02949 0 0 7.56878 4.83262 0.0480025 0 7.49884 0
200 3000.00 784.94 0.407669 48.9059 0.481101 17.4904 0.359157 0 11.4341 0.287643 0.977866 0 0 7.52228 4.9106 0.050083 0 7.5808 0
201 3000.00 779.95 0.388978 49.1057 0.483272 17.3422 0.375885 0 11.2948 0.284627 0.927314 0 0 7.48098 4.98483 0.0521954 0 7.66818 0
202 3000.00 774.96 0.371288 49.2956 0.486112 17.1906 0.392935 0 11.16 0.281033 0.877609 0 0 7.44487 5.05531 0.0543386 0 7.76163 0
203 3000.00 769.96 0.354540 49.4754 0.489612 17.0355 0.410235 0 11.0296 0.276813 0.828553 0 0 7.41396 5.12203 0.0565113 0 7.86184 0
204 3000.00 764.97 0.338680 49.6448 0.493767 16.8768 0.427705 0 10.9036 0.271909 0.779963 0 0 7.38826 5.18496 0.0587123 0 7.96952 0
205 3000.00 759.98 0.323657 49.8037 0.498572 16.7144 0.445253 0 10.7819 0.266263 0.731673 0 0 7.36779 5.24409 0.0609402 0 8.08545 0
206 3000.00 754.99 0.309422 49.9518 0.504024 16.548 0.462782 0 10.6644 0.259803 0.683532 0 0 7.35259 5.29939 0.0631934 0 8.21045 0
207 3000.00 750.00 0.295931 50.0889 0.51012 16.3776 0.480185 0 10.551 0.252452 0.635407 0 0 7.34272 5.35079 0.0654704 0 8.34537 0
