Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
36 3000.00 1295.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
37 3000.00 1292.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
38 3000.00 1289.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
39 3000.00 1286.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
40 3000.00 1283.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
41 3000.00 1280.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
42 3000.00 1277.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
43 3000.00 1274.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
44 3000.00 1271.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
45 3000.00 1268.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
46 3000.00 1265.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
47 3000.00 1262.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
48 3000.00 1259.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
49 3000.00 1256.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
50 3000.00 1253.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
51 3000.00 1250.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
52 3000.00 1247.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
53 3000.00 1244.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
54 3000.00 1241.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
55 3000.00 1238.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
56 3000.00 1235.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
57 3000.00 1232.00 100.000000 47.5796 1.92483 12.3906 1.387 0 11.2392 0.235923 6.20795 0 0 10.6315 2.33114 0.231242 0.176942 5.61721 0.0468101
