Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
37 3000.00 1292.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
38 3000.00 1289.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
39 3000.00 1286.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
40 3000.00 1283.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
41 3000.00 1280.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
42 3000.00 1277.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
43 3000.00 1274.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
44 3000.00 1271.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
45 3000.00 1268.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
46 3000.00 1265.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
47 3000.00 1262.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
48 3000.00 1259.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
49 3000.00 1256.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
50 3000.00 1253.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
51 3000.00 1250.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
52 3000.00 1247.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
53 3000.00 1244.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
54 3000.00 1241.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
55 3000.00 1238.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
56 3000.00 1235.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
57 3000.00 1232.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
58 3000.00 1229.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
59 3000.00 1226.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
60 3000.00 1223.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
61 3000.00 1220.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
62 3000.00 1217.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
63 3000.00 1214.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
64 3000.00 1211.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
65 3000.00 1208.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
66 3000.00 1205.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
67 3000.00 1202.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
68 3000.00 1199.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
69 3000.00 1196.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
70 3000.00 1193.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
71 3000.00 1190.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
72 3000.00 1187.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
73 3000.00 1184.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
74 3000.00 1181.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
75 3000.00 1178.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
76 3000.00 1175.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
77 3000.00 1172.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
78 3000.00 1169.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
79 3000.00 1166.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
80 3000.00 1163.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
81 3000.00 1160.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
82 3000.00 1157.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
83 3000.00 1154.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
84 3000.00 1151.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
85 3000.00 1148.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
86 3000.00 1145.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
87 3000.00 1142.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
88 3000.00 1139.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
89 3000.00 1136.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
90 3000.00 1133.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
91 3000.00 1130.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
92 3000.00 1127.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
93 3000.00 1124.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
94 3000.00 1121.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
95 3000.00 1118.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
96 3000.00 1115.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
97 3000.00 1116.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
98 3000.00 1115.00 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
99 3000.00 1115.10 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
100 3000.00 1115.20 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
101 3000.00 1115.30 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
102 3000.00 1115.40 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
103 3000.00 1115.50 100.000000 47.6019 1.92573 12.3964 1.38765 0 11.2445 0.236033 6.21086 0 0 10.6365 2.33223 0.23135 0.177025 5.61984 0
